name,city,state,zipcode,country,cuisines,pickup_enabled,delivery_enabled,weighted_rating_value,aggregated_rating_count
Petro-Canada,Regina,SK,S4N,CA, Soup,True,True,3.6,1
Petro-Canada,Regina,SK,S4N,CA, Soupe,True,True,3.6,1
Petro-Canada,Regina,SK,S4N,CA, Épicerie,True,True,3.6,1
Juanys Taqueria,San Antonio,TX,78211,US,Latin American,True,True,2.3,3
Juanys Taqueria,San Antonio,TX,78211,US, Mexican,True,True,2.3,3
Juanys Taqueria,San Antonio,TX,78211,US, New Mexican,True,True,2.3,3
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US,Breakfast,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Colombian,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Diner,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Fast Food,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Latin American,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Mexican,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Parrilla,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Sandwich,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Sandwiches,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Taco,True,True,4.5,11
Casa Mexicana Restaurant Inc,Tampa,FL,33619,US, Tacos,True,True,4.5,11
Mrbeast Burger,Austin,TX,78759,US,American,True,True,2.3,3
Mrbeast Burger,Austin,TX,78759,US, Burgers,True,True,2.3,3
Mrbeast Burger,Austin,TX,78759,US, Chicken Wings,True,True,2.3,3
Mrbeast Burger,Austin,TX,78759,US, Fries,True,True,2.3,3
Mrbeast Burger,Austin,TX,78759,US, Sandwich,True,True,2.3,3
Mrbeast Burger,Austin,TX,78759,US, Sandwiches,True,True,2.3,3
Viva Mexico 406,Palisades Park,NJ,7650,US,Aguas Frescas,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Appetizers,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Beef & Pork,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Breakfast Platters,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Breakfast Sandwiches,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Burgers,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Burrito Bowls,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Burritos,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, California Tacos,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Chicken,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Chimichanga,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Classic Mexican Quesadilla,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Coffee Bar,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Cold Drinks,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Desserts,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Fajitas,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Gringas,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Healthy Juice Bar,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Latin American,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Mexican,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Quesadillas,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Salads,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Seafood,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Side Order,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Smoothies,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Soup,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Special Tacos,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Street Tacos,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Taco Clasicos,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Tacos,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Tortas,True,True,2.0,3
Viva Mexico 406,Palisades Park,NJ,7650,US, Tostadas,True,True,2.0,3
Little Caesars,Texarkana,TX,75503,US,American,True,True,3.3,22
Little Caesars,Texarkana,TX,75503,US, Comfort Food,True,True,3.3,22
Little Caesars,Texarkana,TX,75503,US, Fast Food,True,True,3.3,22
Little Caesars,Texarkana,TX,75503,US, Italian,True,True,3.3,22
Little Caesars,Texarkana,TX,75503,US, Kids Friendly,True,True,3.3,22
Little Caesars,Texarkana,TX,75503,US, Pizza,True,True,3.3,22
Little Caesars,Texarkana,TX,75503,US, Wings,True,True,3.3,22
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US,American,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Burger,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Burgers,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Chicken,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Desserts,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Salad,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Salads,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Sandwich,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Sandwiches,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Seafood,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Tacos,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Wings,True,True,4.5,548
Beef 'o' Brady's - Kingsport Tn,Kingsport,TN,37660,US, Wraps,True,True,4.5,548
More Taters Please,Windsor,ON,N8W,CA,Ailes,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, American,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Américain,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Burgers,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Canadian,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Canadien,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Catering,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Chicken,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Comfort Food,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Dessert,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Desserts,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Dîner,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Fall Food Moments,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Family Meals,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Fast Food,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Food & Drinks,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Hamburgers,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Healthy,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Lunch,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Nourriture Et Boissons,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Offers,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Offres,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Pitas,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Poulet,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Prêt-À-Manger,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Pub Food,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Santé,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Saveurs D’Automne,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Souper,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Southwestern,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Sud-Ouest Américain,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Traiteur,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Vegetarian,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Végétarien,True,True,4.2,38
More Taters Please,Windsor,ON,N8W,CA, Wings,True,True,4.2,38
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US,American,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, American Food,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Breakfast,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Breakfast And Brunch,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Coffee & Tea,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Dinner,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Hamburgers,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Sandwiches,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Subs & Sandwiches,True,True,4.0,3
Franny's Family Restaurant & Pancake House,Stevens Point,WI,54482,US, Wraps,True,True,4.0,3
Famous Greek Salads,Clearwater,FL,33761,US,Greek,True,True,5.0,542
Famous Greek Salads,Clearwater,FL,33761,US, Healthy,True,True,5.0,542
Famous Greek Salads,Clearwater,FL,33761,US, Mediterranean,True,True,5.0,542
Famous Greek Salads,Clearwater,FL,33761,US, Salad,True,True,5.0,542
Famous Greek Salads,Clearwater,FL,33761,US, Salads,True,True,5.0,542
New York Pizza Factory,Fairfax,VA,22030,US,American,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Chicken,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Dinner,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Gluten Free Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Group Friendly,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Gyro,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Healthy Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Italian,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Late Night,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Late Night Food,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Lunch,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, New York Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Pasta,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Salads,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Sandwiches,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Seafood Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Subs,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Subs & Sandwiches,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Thin Crust Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Vegan Pizza,True,True,2.3,3521
New York Pizza Factory,Fairfax,VA,22030,US, Wings,True,True,2.3,3521
McDonald's,Meraux,LA,70075,US,American,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Breakfast,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Burger,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Burgers,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Cheeseburger,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Chicken,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Coffee,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Desserts,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Fast Food,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Hamburger,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Salad,False,True,4.1,58
McDonald's,Meraux,LA,70075,US, Sandwiches,False,True,4.1,58
Mcdonald's®,Hammond,IN,46323,US,American,False,True,2.8,10
Mcdonald's®,Hammond,IN,46323,US, Burgers,False,True,2.8,10
Mcdonald's®,Hammond,IN,46323,US, Fast Food,False,True,2.8,10
Mr. Fish & Chicken,Detroit,MI,48205,US,American,True,True,3.1,36
Mr. Fish & Chicken,Detroit,MI,48205,US, Comfort Food,True,True,3.1,36
Mr. Fish & Chicken,Detroit,MI,48205,US, Fish And Chips,True,True,3.1,36
Mr. Fish & Chicken,Detroit,MI,48205,US, Wings,True,True,3.1,36
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA,Asian,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Asiatique,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Chicken,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Comfort Food,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Crèmerie,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Fait-Maison,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Group Friendly,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Homemade,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Hot Deal Summer,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Ice Cream & Frozen Treats,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, International,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Japanese,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Japonais,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Noodle Shop,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Noodles,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Nouilles,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Offers,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Offres,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Poulet,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Promos D'été,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Ramen,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Rice &Amp; Curry,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Vegetarian,True,True,4.6,146
Zubu Ramen Bar,Burnaby,BC,V5H 4J5,CA, Végétarien,True,True,4.6,146
Enjoy Cafe 1+1,Richmond,BC,V6X,CA,Asian,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Asian Fusion,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Café/Thé,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Chicken,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Chinese,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Chinois,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Coffee/Tea,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Food & Drinks,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Noodle Shop,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Nouilles,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Nourriture Et Boissons,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Poulet,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Sandwiches & Subs,True,True,4.6,123
Enjoy Cafe 1+1,Richmond,BC,V6X,CA, Sandwichs Et Sous-Marins,True,True,4.6,123
European Bakery & Deli,Calgary,AB,T2S 0A9,CA,Allergy Friendly,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, American,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Bakery,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Boulangerie/Pâtisserie,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Breakfast & Brunch,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Breakfast &Amp; Brunch,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Breakfast And Brunch,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Dessert,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Desserts,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, European,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Européen,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, International,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Offers,True,True,4.8,18
European Bakery & Deli,Calgary,AB,T2S 0A9,CA, Offres,True,True,4.8,18
Dirty Burger,New York,NY,10011,US,American,True,True,3.3,19
Dirty Burger,New York,NY,10011,US, Burger,True,True,3.3,19
Dirty Burger,New York,NY,10011,US, Burgers,True,True,3.3,19
Dirty Burger,New York,NY,10011,US, Fast Food,True,True,3.3,19
Dirty Burger,New York,NY,10011,US, Vegan Friendly,True,True,3.3,19
902 Restaurant & Catering,Halifax,NS,B3J,CA,Burgers,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Catering,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Greek,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Group Friendly,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Halal,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Hamburgers,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Mediterranean,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Offers,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Offres,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Soup,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Soupe,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Traiteur,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Vegetarian,True,True,4.7,120
902 Restaurant & Catering,Halifax,NS,B3J,CA, Végétarien,True,True,4.7,120
Petro-Canada,Montréal,QC,H4B,CA,Convenience,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Everyday Essentials,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Grocery,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Home & Personal Care,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Home &Amp; Personal Care,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Nestle 4 Pour 2,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Nestle Buy 2 Get 2,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Offers,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Offres,True,True,4.6,22
Petro-Canada,Montréal,QC,H4B,CA, Snacks,True,True,4.6,22
Soup Kettle,Pittsburgh,PA,15217,US,Bagels,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Comfort Food,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Deli,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Jewish,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Noodles,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Sandwiches,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Soup,True,True,2.3,138
Soup Kettle,Pittsburgh,PA,15217,US, Vegetarian,True,True,2.3,138
A&w,Chilliwack,BC,V2R 3N4,CA,American,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Américain,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Bistro,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Breakfast & Brunch,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Burgers,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Canadian,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Canadien,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Chicken,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Diner,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Déjeuner Et Brunch,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Fast Food,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Hamburgers,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Offers,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Offres,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Poulet,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Prêt-À-Manger,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Sandwiches & Subs,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Sandwichs Et Sous-Marins,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Souper,True,True,3.9,1
A&w,Chilliwack,BC,V2R 3N4,CA, Vegan,True,True,3.9,1
El Pastaman,Montréal,QC,H2X,CA,Burgers,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Comfort Food,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Dessert,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Desserts,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Fall Food Moments,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Fringales Nocturnes,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Gluten Free,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Group Friendly,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Hamburgers,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Italian,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Late Night Cravings,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Offers,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Offres,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Pasta,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Pâtes,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Saveurs D’Automne,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Vegan Friendly,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Vegetarian,True,True,4.7,501
El Pastaman,Montréal,QC,H2X,CA, Végétarien,True,True,4.7,501
Vegetable Garden,Silver Spring,MD,20906,US,American,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Asian,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Chinese,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Dinner,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Hamburgers,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Healthy,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Lunch Specials,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Sushi,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Vegan,True,True,5.0,75
Vegetable Garden,Silver Spring,MD,20906,US, Vegetarian,True,True,5.0,75
Petro-Canada,Coquitlam,BC,V3K,CA,Ben & Jerry's,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Café/Thé,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Coffee/Tea,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Convenience,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Cool Treats,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Crème Glacée,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Crèmerie,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Dessert,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Desserts,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Dépanneur,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Everyday Essentials,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Food & Drinks,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Fringales Nocturnes,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Grocery,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Gâteries Rafraîchissantes,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Home & Personal Care,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Home &Amp; Personal Care,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Ice Cream,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Ice Cream & Frozen Treats,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Late Night Cravings,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Nestle 4 Pour 2,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Nestle Buy 2 Get 2,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Nourriture Et Boissons,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Offers,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Offres,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Pepsi,True,True,4.6,1
Petro-Canada,Coquitlam,BC,V3K,CA, Snacks,True,True,4.6,1
